,Unnamed: 0,Unnamed: 0.1,2022-03-31 00:00:00,2021-12-31 00:00:00,2021-09-30 00:00:00,2021-06-30 00:00:00,2021-03-31 00:00:00,2020-12-31 00:00:00,2020-09-30 00:00:00,2020-06-30 00:00:00,2020-03-31 00:00:00,2019-12-31 00:00:00,2019-09-30 00:00:00,2019-06-30 00:00:00,2019-03-31 00:00:00,2018-12-31 00:00:00,2018-09-30 00:00:00,2018-06-30 00:00:00,2018-03-31 00:00:00,2017-12-31 00:00:00,2017-09-30 00:00:00,2017-06-30 00:00:00,2017-03-31 00:00:00,2016-12-31 00:00:00,2016-09-30 00:00:00,2016-06-30 00:00:00,2016-03-31 00:00:00,2015-12-31 00:00:00,2015-09-30 00:00:00,2015-06-30 00:00:00,2015-03-31 00:00:00,2014-12-31 00:00:00,2014-09-30 00:00:00,2014-06-30 00:00:00,2014-03-31 00:00:00,2013-12-31 00:00:00,2013-09-30 00:00:00,2013-06-30 00:00:00,2013-03-31 00:00:00,2012-12-31 00:00:00,2012-09-30 00:00:00
0,0,Revenue,97278000000.0,123945000000.0,83360000000.0,81494000000.0,89898000000.0,111439000000.0,64698000000.0,59685000000.0,58313000000.0,91819000000.0,64040000000.0,53809000000.0,58015000000.0,84310000000.0,62900000000.0,53265000000.0,61137000000.0,88293000000.0,52579000000.0,45408000000.0,52896000000.0,78351000000.0,46852000000.0,42358000000.0,50557000000.0,75872000000.0,51501000000.0,49605000000.0,58010000000.0,74599000000.0,42123000000.0,37432000000.0,45646000000.0,57594000000.0,37472000000.0,35323000000.0,43603000000.0,54512000000.0,35966000000.0
1,1,Revenue Growth,0.0821,0.1122,0.2884,0.3654,0.5416,0.2137,0.0103,0.1092,0.0051,0.0891,0.0181,0.0102,-0.0511,-0.0451,0.1963,0.173,0.1558,0.1269,0.1222,0.072,0.0463,0.0327,-0.0903,-0.1461,-0.1285,0.0171,0.2226,0.3252,0.2709,0.2953,0.1241,0.0597,0.0469,0.0565,0.0419,0.0086,0.1127,0.1765,0.2722
2,2,Cost of Revenue,54719000000.0,69702000000.0,48186000000.0,46078000000.0,51099000000.0,67111000000.0,40009000000.0,37005000000.0,35943000000.0,56602000000.0,39727000000.0,33582000000.0,36194000000.0,52279000000.0,38816000000.0,32844000000.0,37715000000.0,54381000000.0,32648000000.0,27920000000.0,32305000000.0,48175000000.0,29039000000.0,26252000000.0,30636000000.0,45449000000.0,30953000000.0,29924000000.0,34354000000.0,44858000000.0,26114000000.0,22697000000.0,27699000000.0,35748000000.0,23601000000.0,22299000000.0,27254000000.0,33452000000.0,21565000000.0
3,3,Gross Profit,42559000000.0,54243000000.0,35174000000.0,35416000000.0,38799000000.0,44328000000.0,24689000000.0,22680000000.0,22370000000.0,35217000000.0,24313000000.0,20227000000.0,21821000000.0,32031000000.0,24084000000.0,20421000000.0,23422000000.0,33912000000.0,19931000000.0,17488000000.0,20591000000.0,30176000000.0,17813000000.0,16106000000.0,19921000000.0,30423000000.0,20548000000.0,19681000000.0,23656000000.0,29741000000.0,16009000000.0,14735000000.0,17947000000.0,21846000000.0,13871000000.0,13024000000.0,16349000000.0,21060000000.0,14401000000.0
4,4,R&D Expenses,6387000000.0,6306000000.0,5772000000.0,5717000000.0,5262000000.0,5163000000.0,4978000000.0,4758000000.0,4565000000.0,4451000000.0,4110000000.0,4257000000.0,3948000000.0,3902000000.0,3750000000.0,3701000000.0,3378000000.0,3407000000.0,2997000000.0,2937000000.0,2776000000.0,2871000000.0,2570000000.0,2560000000.0,2511000000.0,2404000000.0,2220000000.0,2034000000.0,1918000000.0,1895000000.0,1686000000.0,1603000000.0,1422000000.0,1330000000.0,1168000000.0,1178000000.0,1119000000.0,1010000000.0,906000000.0
5,5,SG&A Expenses,6193000000.0,6449000000.0,5616000000.0,5412000000.0,5314000000.0,5631000000.0,4936000000.0,4831000000.0,4952000000.0,5197000000.0,4578000000.0,4426000000.0,4458000000.0,4783000000.0,4216000000.0,4108000000.0,4150000000.0,4231000000.0,3814000000.0,3783000000.0,3718000000.0,3946000000.0,3482000000.0,3441000000.0,3423000000.0,3848000000.0,3705000000.0,3564000000.0,3460000000.0,3600000000.0,3158000000.0,2850000000.0,2932000000.0,3053000000.0,2673000000.0,2645000000.0,2672000000.0,2840000000.0,2551000000.0
6,6,Operating Income,29979000000.0,41488000000.0,23786000000.0,24126000000.0,27503000000.0,33534000000.0,14775000000.0,13091000000.0,12853000000.0,25569000000.0,15625000000.0,11544000000.0,13415000000.0,23346000000.0,16118000000.0,12612000000.0,15894000000.0,26274000000.0,13120000000.0,10768000000.0,14097000000.0,23359000000.0,11761000000.0,10105000000.0,13987000000.0,24171000000.0,14623000000.0,14083000000.0,18278000000.0,24246000000.0,11165000000.0,10282000000.0,13593000000.0,17463000000.0,10030000000.0,9201000000.0,12558000000.0,17210000000.0,10944000000.0
7,7,Interest Expense (Operating),691000000.0,694000000.0,672000000.0,665000000.0,670000000.0,638000000.0,634000000.0,697000000.0,757000000.0,785000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Non-operating Interest Expenses,700000000.0,650000000.0,659000000.0,719000000.0,718000000.0,747000000.0,768000000.0,901000000.0,1049000000.0,1045000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,Non-operating Income/Expense,151000000.0,-203000000.0,-525000000.0,-86000000.0,-380000000.0,45000000.0,126000000.0,46000000.0,282000000.0,349000000.0,502000000.0,367000000.0,378000000.0,560000000.0,303000000.0,672000000.0,274000000.0,756000000.0,797000000.0,540000000.0,587000000.0,821000000.0,427000000.0,364000000.0,155000000.0,402000000.0,439000000.0,390000000.0,286000000.0,170000000.0,307000000.0,202000000.0,225000000.0,246000000.0,113000000.0,234000000.0,347000000.0,462000000.0,-51000000.0
10,10,EBT,30139000000.0,41241000000.0,23248000000.0,24369000000.0,28011000000.0,33579000000.0,14901000000.0,13137000000.0,13135000000.0,25918000000.0,16127000000.0,11911000000.0,13793000000.0,23906000000.0,16421000000.0,13284000000.0,16168000000.0,27030000000.0,13917000000.0,11308000000.0,14684000000.0,24180000000.0,12188000000.0,10469000000.0,14142000000.0,24573000000.0,15062000000.0,14473000000.0,18564000000.0,24416000000.0,11472000000.0,10484000000.0,13818000000.0,17709000000.0,10143000000.0,9435000000.0,12905000000.0,17672000000.0,10893000000.0
11,11,Income Tax Provision,5129000000.0,6611000000.0,2697000000.0,2625000000.0,4381000000.0,4824000000.0,2228000000.0,1884000000.0,1886000000.0,3682000000.0,2441000000.0,1867000000.0,2232000000.0,3941000000.0,2296000000.0,1765000000.0,2346000000.0,6965000000.0,3203000000.0,2591000000.0,3655000000.0,6289000000.0,3174000000.0,2673000000.0,3626000000.0,6212000000.0,3938000000.0,3796000000.0,4995000000.0,6392000000.0,3005000000.0,2736000000.0,3595000000.0,4637000000.0,2631000000.0,2535000000.0,3358000000.0,4594000000.0,2670000000.0
12,12,Income after Tax,25010000000.0,34630000000.0,20551000000.0,21744000000.0,23630000000.0,28755000000.0,12673000000.0,11253000000.0,11249000000.0,22236000000.0,13686000000.0,10044000000.0,11561000000.0,19965000000.0,14125000000.0,11519000000.0,13822000000.0,20065000000.0,10714000000.0,8717000000.0,11029000000.0,17891000000.0,9014000000.0,7796000000.0,10516000000.0,18361000000.0,11124000000.0,10677000000.0,13569000000.0,18024000000.0,8467000000.0,7748000000.0,10223000000.0,13072000000.0,7512000000.0,6900000000.0,9547000000.0,13078000000.0,8223000000.0
13,13,Net Income Common,25010000000.0,34630000000.0,20551000000.0,21744000000.0,23630000000.0,28755000000.0,12673000000.0,11253000000.0,11249000000.0,22236000000.0,13686000000.0,10044000000.0,11561000000.0,19965000000.0,14125000000.0,11519000000.0,13822000000.0,20065000000.0,10714000000.0,8717000000.0,11029000000.0,17891000000.0,9014000000.0,7796000000.0,10516000000.0,18361000000.0,11124000000.0,10677000000.0,13569000000.0,18024000000.0,8467000000.0,7748000000.0,10223000000.0,13072000000.0,7512000000.0,6900000000.0,9547000000.0,13078000000.0,8223000000.0
14,14,EPS (Basic),1.52,2.1,1.24,1.3,1.4,1.7,0.74,0.6525,0.645,1.26,0.7625,0.55,0.6175,1.055,0.735,0.59,0.6875,0.98,0.52,0.42,0.5275,0.845,0.42,0.3575,0.4775,0.825,0.4925,0.465,0.585,0.77,0.3575,0.3225,0.4175,0.5211,0.2968,0.2682,0.3629,0.4975,0.3129
15,15,EPS (Diluted),1.52,2.1,1.24,1.3,1.4,1.68,0.73,0.645,0.6375,1.2475,0.7575,0.545,0.615,1.045,0.7275,0.585,0.6825,0.9725,0.5175,0.4175,0.525,0.84,0.4175,0.355,0.475,0.82,0.49,0.4625,0.5825,0.765,0.355,0.32,0.415,0.5179,0.295,0.2668,0.3604,0.4932,0.3096
16,16,"Shares (Basic, Weighted)",16279000000.0,16392000000.0,16487000000.0,16629000000.0,16753000000.0,16935120000.0,17352120000.0,17250290000.0,17440400000.0,17660160000.0,18471340000.0,18282530000.0,18696280000.0,18943280000.0,19821510000.0,19528670000.0,20099510000.0,20451510000.0,20868970000.0,20780350000.0,20903160000.0,21194640000.0,21883280000.0,21772230000.0,22057520000.0,22235720000.0,23013680000.0,22919540000.0,23175200000.0,23372330000.0,24342290000.0,24050540000.0,24493210000.0,25090020000.0,25909280000.0,25721290000.0,26309610000.0,26289650000.0,26174900000.0
17,17,"Shares (Diluted, Weighted)",16403000000.0,16519000000.0,16635000000.0,16782000000.0,16929000000.0,17113690000.0,17528210000.0,17419150000.0,17618770000.0,17818420000.0,18595650000.0,18405520000.0,18802580000.0,19093010000.0,20000440000.0,19706440000.0,20273970000.0,20631150000.0,21006770000.0,20934000000.0,21046750000.0,21311980000.0,22001120000.0,21891120000.0,22163540000.0,22376510000.0,23172280000.0,23092400000.0,23339430000.0,23527210000.0,24490650000.0,24206840000.0,24626800000.0,25240640000.0,26086540000.0,25879420000.0,26488980000.0,26522080000.0,26469930000.0
18,18,Gross Margin,0.4375,0.4376,0.422,0.4346,0.4316,0.3978,0.3816,0.38,0.3836,0.3835,0.3797,0.3759,0.3761,0.3799,0.3829,0.3834,0.3831,0.3841,0.3791,0.3851,0.3893,0.3851,0.3802,0.3802,0.394,0.401,0.399,0.3968,0.4078,0.3987,0.3801,0.3936,0.3932,0.3793,0.3702,0.3687,0.375,0.3863,0.4004
19,19,EBIT Margin,0.3082,0.3347,0.2853,0.296,0.3059,0.3009,0.2284,0.2193,0.2204,0.2785,0.244,0.2145,0.2312,0.2769,0.2562,0.2368,0.26,0.2976,0.2495,0.2371,0.2665,0.2981,0.251,0.2386,0.2767,0.3186,0.2839,0.2839,0.3151,0.325,0.2651,0.2747,0.2978,0.3032,0.2677,0.2605,0.288,0.3157,0.3043
20,20,EBT margin,0.3098,0.3327,0.2789,0.299,0.3116,0.3013,0.2303,0.2201,0.2252,0.2823,0.2518,0.2214,0.2377,0.2835,0.2611,0.2494,0.2645,0.3061,0.2647,0.249,0.2776,0.3086,0.2601,0.2472,0.2797,0.3239,0.2925,0.2918,0.32,0.3273,0.2723,0.2801,0.3027,0.3075,0.2707,0.2671,0.296,0.3242,0.3029
21,21,Net Profit Margin,0.2571,0.2794,0.2465,0.2668,0.2629,0.258,0.1959,0.1885,0.1929,0.2422,0.2137,0.1867,0.1993,0.2368,0.2246,0.2163,0.2261,0.2273,0.2038,0.192,0.2085,0.2283,0.1924,0.1841,0.208,0.242,0.216,0.2152,0.2339,0.2416,0.201,0.207,0.224,0.227,0.2005,0.1953,0.219,0.2399,0.2286
22,22,EBITDA,32716000000.0,44185000000.0,26775000000.0,27119000000.0,31020000000.0,36200000000.0,17477000000.0,15843000000.0,15639000000.0,28385000000.0,18804000000.0,14477000000.0,16455000000.0,26741000000.0,18872000000.0,15277000000.0,18633000000.0,29019000000.0,15604000000.0,13122000000.0,16429000000.0,26346000000.0,14309000000.0,12631000000.0,16464000000.0,27125000000.0,17742000000.0,17167000000.0,20757000000.0,26821000000.0,13134000000.0,12228000000.0,15480000000.0,19607000000.0,11813000000.0,10895000000.0,14250000000.0,18798000000.0,11925000000.0
23,23,EBIT,29979000000.0,41488000000.0,23786000000.0,24126000000.0,27503000000.0,33534000000.0,14775000000.0,13091000000.0,12853000000.0,25569000000.0,15625000000.0,11544000000.0,13415000000.0,23346000000.0,16118000000.0,12612000000.0,15894000000.0,26274000000.0,13120000000.0,10768000000.0,14097000000.0,23359000000.0,11761000000.0,10105000000.0,13987000000.0,24171000000.0,14623000000.0,14083000000.0,18278000000.0,24246000000.0,11165000000.0,10282000000.0,13593000000.0,17463000000.0,10030000000.0,9201000000.0,12558000000.0,17210000000.0,10944000000.0
24,24,Income from Continuous Operations,25010000000.0,34630000000.0,20551000000.0,21744000000.0,23630000000.0,28755000000.0,12673000000.0,11253000000.0,11249000000.0,22236000000.0,13686000000.0,10044000000.0,11561000000.0,19965000000.0,14125000000.0,11519000000.0,13822000000.0,20065000000.0,10714000000.0,8717000000.0,11029000000.0,17891000000.0,9014000000.0,7796000000.0,10516000000.0,18361000000.0,11124000000.0,10677000000.0,13569000000.0,18024000000.0,8467000000.0,7748000000.0,10223000000.0,13072000000.0,7512000000.0,6900000000.0,9547000000.0,13078000000.0,8223000000.0
25,25,Consolidated Net Income/Loss,25010000000.0,34630000000.0,20551000000.0,21744000000.0,23630000000.0,28755000000.0,12673000000.0,11253000000.0,11249000000.0,22236000000.0,13686000000.0,10044000000.0,11561000000.0,19965000000.0,14125000000.0,11519000000.0,13822000000.0,20065000000.0,10714000000.0,8717000000.0,11029000000.0,17891000000.0,9014000000.0,7796000000.0,10516000000.0,18361000000.0,11124000000.0,10677000000.0,13569000000.0,18024000000.0,8467000000.0,7748000000.0,10223000000.0,13072000000.0,7512000000.0,6900000000.0,9547000000.0,13078000000.0,8223000000.0
26,26,"EPS (Basic, from Continuous Ops)",1.5364,2.1127,1.2531,1.3076,1.4105,1.698,0.7521,0.6523,0.645,1.2591,0.7698,0.5494,0.6184,1.0539,0.7447,0.5899,0.6877,0.9811,0.5257,0.4195,0.5276,0.8441,0.4272,0.3581,0.4768,0.8257,0.4976,0.4658,0.5855,0.7712,0.3626,0.3222,0.4174,0.521,0.3009,0.2683,0.3629,0.4975,0.3122
27,27,"EPS (Diluted, from Cont. Ops)",1.5247,2.0963,1.2423,1.2957,1.3958,1.6802,0.7429,0.646,0.6385,1.2479,0.7652,0.5457,0.6149,1.0457,0.7376,0.5845,0.6818,0.9726,0.5218,0.4164,0.524,0.8395,0.4254,0.3561,0.4745,0.8205,0.4944,0.4624,0.5814,0.7661,0.3602,0.3201,0.4151,0.5179,0.2996,0.2666,0.3604,0.4931,0.3091
