,Unnamed: 0,Unnamed: 0.1,2022-06-30 00:00:00,2022-03-31 00:00:00,2021-12-31 00:00:00,2021-09-30 00:00:00,2021-06-30 00:00:00,2021-03-31 00:00:00,2020-12-31 00:00:00,2020-09-30 00:00:00,2020-06-30 00:00:00,2020-03-31 00:00:00,2019-12-31 00:00:00,2019-09-30 00:00:00,2019-06-30 00:00:00,2019-03-31 00:00:00,2018-12-31 00:00:00,2018-09-30 00:00:00,2018-06-30 00:00:00,2018-03-31 00:00:00,2017-12-31 00:00:00,2017-09-30 00:00:00,2017-06-30 00:00:00,2017-03-31 00:00:00,2016-12-31 00:00:00,2016-09-30 00:00:00,2016-06-30 00:00:00,2016-03-31 00:00:00,2015-12-31 00:00:00,2015-09-30 00:00:00,2015-06-30 00:00:00,2015-03-31 00:00:00,2014-12-31 00:00:00,2014-09-30 00:00:00,2014-06-30 00:00:00,2014-03-31 00:00:00,2013-12-31 00:00:00,2013-09-30 00:00:00,2013-06-30 00:00:00,2013-03-31 00:00:00,2012-12-31 00:00:00,2012-09-30 00:00:00
0,0,Revenue,7275000000.0,7189000000.0,7059000000.0,6559000000.0,6130000000.0,5729000000.0,5687000000.0,5101000000.0,4837000000.0,5854000000.0,6054000000.0,6137000000.0,5840000000.0,5494000000.0,5506000000.0,5434000000.0,5240000000.0,5073000000.0,4862000000.0,4855000000.0,4565000000.0,4477000000.0,4461000000.0,4261000000.0,3630000000.0,3626000000.0,3565000000.0,3571000000.0,3518000000.0,3409000000.0,3382000000.0,3229000000.0,3155000000.0,3163000000.0,3155000000.0,2973000000.0,3001000000.0,2958000000.0,2846000000.0,2731000000.0
1,1,Revenue Growth,0.1868,0.2548,0.2413,0.2858,0.2673,-0.0214,-0.0606,-0.1688,-0.1717,0.0655,0.0995,0.1294,0.1145,0.083,0.1325,0.1193,0.1479,0.1331,0.0899,0.1394,0.2576,0.2347,0.2513,0.1932,0.0318,0.0637,0.0541,0.1059,0.1151,0.0778,0.0719,0.0861,0.0513,0.0693,0.1086,0.0886,0.17,0.1474,0.1174,0.146
2,2,Cost of Revenue,,1623000000.0,1513000000.0,1441000000.0,1488000000.0,1494000000.0,1351000000.0,1309000000.0,1310000000.0,1315000000.0,1345000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,Gross Profit,7275000000.0,5566000000.0,5546000000.0,5118000000.0,4642000000.0,4235000000.0,5687000000.0,5101000000.0,4837000000.0,5854000000.0,6054000000.0,6137000000.0,5840000000.0,5494000000.0,5506000000.0,5434000000.0,5240000000.0,5073000000.0,4862000000.0,4855000000.0,4565000000.0,4477000000.0,4461000000.0,4261000000.0,3630000000.0,3626000000.0,3565000000.0,3571000000.0,3518000000.0,3409000000.0,3382000000.0,3229000000.0,3155000000.0,3163000000.0,3155000000.0,2973000000.0,3001000000.0,2958000000.0,2846000000.0,2731000000.0
4,4,SG&A Expenses,2002000000.0,1990000000.0,1747000000.0,794000000.0,575000000.0,646000000.0,1472000000.0,1570000000.0,1468000000.0,1547000000.0,1675000000.0,1667000000.0,1582000000.0,1500000000.0,1450000000.0,1670000000.0,1434000000.0,1415000000.0,1230000000.0,1327000000.0,1251000000.0,1386000000.0,1055000000.0,1333000000.0,1082000000.0,944000000.0,921000000.0,1024000000.0,1009000000.0,891000000.0,910000000.0,984000000.0,899000000.0,888000000.0,839000000.0,994000000.0,956000000.0,880000000.0,841000000.0,1007000000.0
5,5,Operating Income,4148000000.0,4802000000.0,4776000000.0,4315000000.0,4064000000.0,3581000000.0,3844000000.0,3142000000.0,2999000000.0,3924000000.0,4016000000.0,3735000000.0,3908000000.0,3641000000.0,3717000000.0,3406000000.0,2885000000.0,3336000000.0,3327000000.0,3212000000.0,3024000000.0,2808000000.0,3100000000.0,2625000000.0,428000000.0,2434000000.0,2396000000.0,2283000000.0,2262000000.0,2281000000.0,2238000000.0,1552000000.0,2020000000.0,2048000000.0,2077000000.0,1751000000.0,1828000000.0,1860000000.0,1800000000.0,1522000000.0
6,6,Interest Expense (Operating),,134000000.0,134000000.0,125000000.0,131000000.0,121000000.0,136000000.0,145000000.0,142000000.0,118000000.0,111000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Non-operating Interest Expenses,111000000.0,134000000.0,134000000.0,125000000.0,131000000.0,121000000.0,136000000.0,145000000.0,142000000.0,118000000.0,111000000.0,120000000.0,128000000.0,140000000.0,145000000.0,150000000.0,155000000.0,153000000.0,154000000.0,148000000.0,140000000.0,135000000.0,140000000.0,135000000.0,131000000.0,132000000.0,29000000.0,1000000.0,-8000000.0,7000000.0,3000000.0,,,,,,,,,
8,8,Non-operating Income/Expense,-319000000.0,21000000.0,182000000.0,117000000.0,461000000.0,176000000.0,-96000000.0,-87000000.0,-67000000.0,-95000000.0,-42000000.0,-24000000.0,-42000000.0,36000000.0,-87000000.0,132000000.0,-73000000.0,-119000000.0,-88000000.0,-113000000.0,-110000000.0,-106000000.0,-121000000.0,-115000000.0,-6000000.0,7000000.0,243000000.0,,-94000000.0,1000000.0,24000000.0,-2000000.0,10000000.0,13000000.0,6000000.0,15000000.0,5000000.0,-3000000.0,1000000.0,66000000.0
9,9,EBT,3829000000.0,4542000000.0,4897000000.0,4298000000.0,4389000000.0,3628000000.0,3748000000.0,3055000000.0,2932000000.0,3829000000.0,3974000000.0,3711000000.0,3866000000.0,3677000000.0,3630000000.0,3538000000.0,2812000000.0,3217000000.0,3239000000.0,3099000000.0,2914000000.0,2702000000.0,2979000000.0,2510000000.0,422000000.0,2441000000.0,2639000000.0,2283000000.0,2168000000.0,2282000000.0,2262000000.0,1550000000.0,2030000000.0,2061000000.0,2083000000.0,1766000000.0,1833000000.0,1857000000.0,1801000000.0,1588000000.0
