,Unnamed: 0,Unnamed: 0.1,2022-06-30 00:00:00,2022-03-31 00:00:00,2021-12-31 00:00:00,2021-09-30 00:00:00,2021-06-30 00:00:00,2021-03-31 00:00:00,2020-12-31 00:00:00,2020-09-30 00:00:00,2020-06-30 00:00:00,2020-03-31 00:00:00,2019-12-31 00:00:00,2019-09-30 00:00:00,2019-06-30 00:00:00,2019-03-31 00:00:00,2018-12-31 00:00:00,2018-09-30 00:00:00,2018-06-30 00:00:00,2018-03-31 00:00:00,2017-12-31 00:00:00,2017-09-30 00:00:00,2017-06-30 00:00:00,2017-03-31 00:00:00,2016-12-31 00:00:00,2016-09-30 00:00:00,2016-06-30 00:00:00,2016-03-31 00:00:00,2015-12-31 00:00:00,2015-09-30 00:00:00,2015-06-30 00:00:00,2015-03-31 00:00:00,2014-12-31 00:00:00,2014-09-30 00:00:00,2014-06-30 00:00:00,2014-03-31 00:00:00,2013-12-31 00:00:00,2013-09-30 00:00:00,2013-06-30 00:00:00,2013-03-31 00:00:00,2012-12-31 00:00:00,2012-09-30 00:00:00
0,0,Net Income,547000000.0,1011000000.0,1323000000.0,657000000.0,927000000.0,733000000.0,1310000000.0,827000000.0,-40000000.0,600000000.0,873000000.0,396000000.0,557000000.0,796000000.0,621000000.0,709000000.0,524000000.0,669000000.0,551000000.0,293000000.0,595000000.0,617000000.0,943000000.0,716000000.0,664000000.0,691000000.0,866000000.0,928000000.0,812000000.0,833000000.0,1038000000.0,919000000.0,683000000.0,1052000000.0,988000000.0,864000000.0,925000000.0,896000000.0,304000000.0,864000000.0
1,1,Depreciation & Amortization,1575000000.0,1544000000.0,1509000000.0,1493000000.0,1469000000.0,1442000000.0,1427000000.0,1393000000.0,1361000000.0,1381000000.0,1363000000.0,1349000000.0,1324000000.0,1328000000.0,1316000000.0,1315000000.0,1280000000.0,1273000000.0,1274000000.0,1261000000.0,1230000000.0,1214000000.0,1215000000.0,1223000000.0,1189000000.0,1184000000.0,1170000000.0,1178000000.0,1167000000.0,1188000000.0,1194000000.0,1195000000.0,1180000000.0,1177000000.0,1195000000.0,1160000000.0,1166000000.0,1167000000.0,1186000000.0,1192000000.0
2,2,Non Cash Items (Other),-150000000.0,-55000000.0,-276000000.0,-265000000.0,-373000000.0,-188000000.0,-174000000.0,-187000000.0,163000000.0,37000000.0,-90000000.0,-107000000.0,-145000000.0,-55000000.0,-111000000.0,-117000000.0,-124000000.0,-140000000.0,82000000.0,-169000000.0,-226000000.0,37000000.0,-72000000.0,-139000000.0,-76000000.0,97000000.0,40000000.0,-132000000.0,-92000000.0,80000000.0,-68000000.0,-233000000.0,-156000000.0,13000000.0,-86000000.0,-69000000.0,-248000000.0,47000000.0,-108000000.0,55000000.0
3,3,Accounts Receivable Change,-364000000.0,-791000000.0,83000000.0,122000000.0,-243000000.0,-321000000.0,406000000.0,37000000.0,-170000000.0,-341000000.0,172000000.0,229000000.0,-292000000.0,-336000000.0,36000000.0,102000000.0,-239000000.0,-392000000.0,158000000.0,-84000000.0,-260000000.0,-192000000.0,416000000.0,159000000.0,16000000.0,-267000000.0,140000000.0,170000000.0,-34000000.0,-189000000.0,124000000.0,326000000.0,-174000000.0,-83000000.0,478000000.0,516000000.0,109000000.0,235000000.0,-304000000.0,335000000.0
4,4,Accounts Payable Change,671000000.0,727000000.0,-211000000.0,492000000.0,459000000.0,509000000.0,-368000000.0,317000000.0,229000000.0,414000000.0,-342000000.0,392000000.0,407000000.0,551000000.0,-385000000.0,216000000.0,361000000.0,518000000.0,-331000000.0,163000000.0,214000000.0,475000000.0,-353000000.0,194000000.0,203000000.0,328000000.0,-294000000.0,180000000.0,177000000.0,185000000.0,-306000000.0,144000000.0,141000000.0,94000000.0,-456000000.0,138000000.0,158000000.0,187000000.0,-383000000.0,160000000.0
5,5,Change in other assets and liabilities,903000000.0,172000000.0,398000000.0,2007000000.0,1162000000.0,-481000000.0,-1211000000.0,-23000000.0,-171000000.0,-827000000.0,-1008000000.0,-613000000.0,-892000000.0,-1187000000.0,-697000000.0,-696000000.0,-905000000.0,-944000000.0,-1121000000.0,-17000000.0,-928000000.0,-731000000.0,-1083000000.0,-786000000.0,-1661000000.0,-788000000.0,-1123000000.0,-1055000000.0,-1269000000.0,-1548000000.0,-1339000000.0,-1242000000.0,-854000000.0,-1195000000.0,-1270000000.0,-1506000000.0,-1335000000.0,-1705000000.0,-253000000.0,-1602000000.0
6,6,Other operating activities,3000000.0,-443000000.0,437000000.0,407000000.0,410000000.0,-504000000.0,511000000.0,-38000000.0,292000000.0,-636000000.0,444000000.0,355000000.0,194000000.0,-458000000.0,168000000.0,205000000.0,247000000.0,-430000000.0,50000000.0,284000000.0,281000000.0,-572000000.0,340000000.0,403000000.0,108000000.0,-395000000.0,-39000000.0,530000000.0,-85000000.0,-350000000.0,-118000000.0,731000000.0,-195000000.0,-355000000.0,78000000.0,534000000.0,-53000000.0,-297000000.0,22000000.0,497000000.0
7,7,Operating Cash Flow,1375000000.0,1266000000.0,1692000000.0,2543000000.0,1849000000.0,1190000000.0,1901000000.0,2326000000.0,1664000000.0,628000000.0,1412000000.0,2001000000.0,1153000000.0,639000000.0,948000000.0,1734000000.0,1144000000.0,554000000.0,663000000.0,1731000000.0,906000000.0,848000000.0,1406000000.0,1770000000.0,443000000.0,850000000.0,760000000.0,1799000000.0,676000000.0,199000000.0,525000000.0,1840000000.0,625000000.0,703000000.0,927000000.0,1637000000.0,722000000.0,530000000.0,464000000.0,1501000000.0
8,8,Capital expenditures,-7000000.0,-9000000.0,-250000000.0,267000000.0,-9000000.0,-5000000.0,-264000000.0,175000000.0,-8000000.0,-16000000.0,-12000000.0,-10000000.0,-8000000.0,-77000000.0,-17000000.0,-13000000.0,-11000000.0,-33000000.0,-19000000.0,-14000000.0,-10000000.0,-16000000.0,-18000000.0,-10000000.0,-13000000.0,-7000000.0,-7000000.0,-47000000.0,-63000000.0,-6000000.0,8000000.0,-5000000.0,-27000000.0,-9000000.0,-42000000.0,-6000000.0,-53000000.0,-6000000.0,-33000000.0,-4000000.0
9,9,Net Aquisitions,0.0,-4000000.0,0.0,0.0,0.0,-38000000.0,,,,,,,,,0.0,-4000000.0,,,0.0,-439000000.0,,,,,,,-13000000.0,,,,0.0,0.0,0.0,-12000000.0,-997000000.0,,,,,
10,10,Short Term Investments Change (Net),-110000000.0,367000000.0,917000000.0,948000000.0,-718000000.0,524000000.0,821000000.0,-240000000.0,-2053000000.0,906000000.0,-340000000.0,-1114000000.0,606000000.0,-109000000.0,452000000.0,-746000000.0,792000000.0,410000000.0,964000000.0,-566000000.0,-473000000.0,49000000.0,-64000000.0,-816000000.0,596000000.0,85000000.0,456000000.0,-1215000000.0,567000000.0,-134000000.0,665000000.0,-1223000000.0,220000000.0,-160000000.0,2004000000.0,-1974000000.0,-28000000.0,109000000.0,158000000.0,-408000000.0
11,11,Long-Term Investments Change (Net),-141000000.0,-1540000000.0,-935000000.0,-2944000000.0,-1191000000.0,-1464000000.0,-795000000.0,-2448000000.0,229000000.0,-822000000.0,-147000000.0,-357000000.0,-554000000.0,-613000000.0,-690000000.0,-353000000.0,-835000000.0,-907000000.0,-547000000.0,-61000000.0,-140000000.0,-642000000.0,119000000.0,-181000000.0,-623000000.0,-436000000.0,670000000.0,130000000.0,-3000000.0,399000000.0,68000000.0,534000000.0,347000000.0,76000000.0,-390000000.0,658000000.0,47000000.0,120000000.0,231000000.0,-545000000.0
12,12,Other investing activities,-452000000.0,529000000.0,-506000000.0,92000000.0,-93000000.0,209000000.0,-677000000.0,350000000.0,-66000000.0,16000000.0,-356000000.0,135000000.0,-159000000.0,213000000.0,-319000000.0,-186000000.0,-22000000.0,149000000.0,-224000000.0,-106000000.0,-52000000.0,94000000.0,-630000000.0,-36000000.0,95000000.0,212000000.0,-298000000.0,-124000000.0,-210000000.0,215000000.0,-133000000.0,-195000000.0,-128000000.0,180000000.0,-378000000.0,123000000.0,-177000000.0,80000000.0,-170000000.0,-120000000.0
13,13,Investing cash flow,-710000000.0,-657000000.0,-774000000.0,-1637000000.0,-2011000000.0,-774000000.0,-915000000.0,-2163000000.0,-1898000000.0,84000000.0,-855000000.0,-1346000000.0,-115000000.0,-586000000.0,-570000000.0,-1302000000.0,-76000000.0,-381000000.0,174000000.0,-1186000000.0,-675000000.0,-515000000.0,-593000000.0,-1043000000.0,55000000.0,-146000000.0,808000000.0,-1256000000.0,291000000.0,474000000.0,608000000.0,-889000000.0,412000000.0,75000000.0,197000000.0,-1199000000.0,-211000000.0,303000000.0,186000000.0,-1077000000.0
14,14,Repayment/Issuance of Debt (Net),,,0.0,0.0,739000000.0,,-500000000.0,0.0,490000000.0,,0.0,0.0,-500000000.0,492000000.0,0.0,100000000.0,-500000000.0,391000000.0,-350000000.0,0.0,482000000.0,,0.0,0.0,91000000.0,,-400000000.0,392000000.0,,,,,,,0.0,494000000.0,0.0,-500000000.0,0.0,0.0
15,15,"Equity Repurchase (Common, Net)",-465000000.0,-400000000.0,-764000000.0,-551000000.0,-329000000.0,-263000000.0,-146000000.0,7000000.0,34000000.0,-440000000.0,-369000000.0,-343000000.0,-265000000.0,-358000000.0,-155000000.0,-381000000.0,-337000000.0,-316000000.0,-326000000.0,-298000000.0,-440000000.0,-203000000.0,-583000000.0,-527000000.0,-485000000.0,-545000000.0,-960000000.0,-726000000.0,-774000000.0,-581000000.0,-960000000.0,-719000000.0,-811000000.0,-647000000.0,-953000000.0,-782000000.0,-260000000.0,-260000000.0,-371000000.0,-272000000.0
16,16,Dividends Paid (Total),-223000000.0,-213000000.0,-214000000.0,-219000000.0,-222000000.0,-214000000.0,-218000000.0,-217000000.0,-216000000.0,-210000000.0,-211000000.0,-214000000.0,-214000000.0,-205000000.0,-203000000.0,-207000000.0,-207000000.0,-197000000.0,-196000000.0,-200000000.0,-199000000.0,-190000000.0,-188000000.0,-194000000.0,-195000000.0,-180000000.0,-182000000.0,-188000000.0,-192000000.0,-177000000.0,-180000000.0,-184000000.0,-189000000.0,-176000000.0,-180000000.0,-183000000.0,-191000000.0,-175000000.0,-175000000.0,-178000000.0
17,17,Other financial activities,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,11000000.0,4000000.0,27000000.0,19000000.0,14000000.0,11000000.0,13000000.0,8000000.0,14000000.0,8000000.0,21000000.0,6000000.0,13000000.0
18,18,Financing cash flow,-688000000.0,-613000000.0,-978000000.0,-770000000.0,188000000.0,-477000000.0,-864000000.0,-210000000.0,308000000.0,-650000000.0,-580000000.0,-557000000.0,-979000000.0,-71000000.0,-358000000.0,-488000000.0,-1044000000.0,-122000000.0,-872000000.0,-498000000.0,-157000000.0,-393000000.0,-771000000.0,-721000000.0,-589000000.0,-725000000.0,-1529000000.0,-511000000.0,-962000000.0,-731000000.0,-1121000000.0,-889000000.0,-989000000.0,-810000000.0,-1125000000.0,-457000000.0,-443000000.0,-914000000.0,-540000000.0,-437000000.0
19,19,Exchange Rate Adjustment,-19000000.0,-5000000.0,3000000.0,-7000000.0,0.0,3000000.0,16000000.0,,5000000.0,-12000000.0,9000000.0,-6000000.0,0.0,2000000.0,-6000000.0,0.0,-6000000.0,2000000.0,0.0,4000000.0,5000000.0,2000000.0,-4000000.0,-2000000.0,-5000000.0,2000000.0,-3000000.0,-5000000.0,4000000.0,-8000000.0,-5000000.0,-6000000.0,3000000.0,-2000000.0,0.0,6000000.0,-3000000.0,-6000000.0,0.0,3000000.0
20,20,Change in Cash,-42000000.0,-9000000.0,-57000000.0,129000000.0,26000000.0,-58000000.0,138000000.0,-40000000.0,79000000.0,50000000.0,-14000000.0,92000000.0,59000000.0,-16000000.0,14000000.0,-56000000.0,18000000.0,53000000.0,-35000000.0,51000000.0,79000000.0,-58000000.0,38000000.0,4000000.0,-96000000.0,-19000000.0,36000000.0,27000000.0,9000000.0,-66000000.0,7000000.0,56000000.0,51000000.0,-34000000.0,-1000000.0,-13000000.0,65000000.0,-87000000.0,110000000.0,-10000000.0
21,21,Beginning Cash,0.0,761000000.0,0.0,0.0,0.0,721000000.0,0.0,0.0,0.0,494000000.0,0.0,0.0,0.0,373000000.0,0.0,0.0,0.0,344000000.0,0.0,0.0,0.0,307000000.0,0.0,0.0,0.0,380000000.0,0.0,0.0,0.0,374000000.0,0.0,0.0,0.0,294000000.0,0.0,0.0,0.0,330000000.0,0.0,0.0
22,22,Ending Cash,-42000000.0,752000000.0,-57000000.0,129000000.0,26000000.0,663000000.0,138000000.0,-40000000.0,79000000.0,544000000.0,-14000000.0,92000000.0,59000000.0,357000000.0,14000000.0,-56000000.0,18000000.0,397000000.0,-35000000.0,51000000.0,79000000.0,249000000.0,38000000.0,4000000.0,-96000000.0,361000000.0,36000000.0,27000000.0,9000000.0,308000000.0,7000000.0,56000000.0,51000000.0,260000000.0,-1000000.0,-13000000.0,65000000.0,243000000.0,110000000.0,-10000000.0
23,23,Dividends Paid (Common),-223000000.0,-213000000.0,-214000000.0,-219000000.0,-222000000.0,-214000000.0,-218000000.0,-217000000.0,-216000000.0,-210000000.0,-211000000.0,-214000000.0,-214000000.0,-205000000.0,-203000000.0,-207000000.0,-207000000.0,-197000000.0,-196000000.0,-200000000.0,-199000000.0,-190000000.0,-188000000.0,-194000000.0,-195000000.0,-180000000.0,-182000000.0,-188000000.0,-192000000.0,-177000000.0,-180000000.0,-184000000.0,-189000000.0,-176000000.0,-180000000.0,-183000000.0,-191000000.0,-175000000.0,-175000000.0,-178000000.0
24,24,Net Cash/Marketcap,0.1635,0.1485,0.1711,0.1717,0.1757,0.1553,0.1638,0.236,0.2239,0.238,0.1703,0.157,0.1552,0.1846,0.1933,0.1808,0.1839,0.1797,0.1709,0.1935,0.1877,0.1836,0.176,0.1882,0.1787,0.1742,0.1701,0.209,0.1983,0.1742,0.1666,0.19,0.1871,0.2038,0.1805,0.1935,0.1818,0.1769,0.217,0.2311
25,25,Assets Liabilities Change (Total),-604000000.0,-798000000.0,-1311000000.0,246000000.0,-591000000.0,-293000000.0,-1173000000.0,331000000.0,-112000000.0,-754000000.0,-1178000000.0,8000000.0,-777000000.0,-972000000.0,-1046000000.0,-378000000.0,-783000000.0,-818000000.0,-1294000000.0,62000000.0,-974000000.0,-448000000.0,-1020000000.0,-433000000.0,-1442000000.0,-727000000.0,-1277000000.0,-705000000.0,-1126000000.0,-1552000000.0,-1521000000.0,-772000000.0,-887000000.0,-1184000000.0,-1248000000.0,-852000000.0,-1068000000.0,-1283000000.0,-940000000.0,-1107000000.0
26,26,Investments Change (Net),-251000000.0,-1173000000.0,-18000000.0,-1996000000.0,-1909000000.0,-940000000.0,26000000.0,-2688000000.0,-1824000000.0,84000000.0,-487000000.0,-1471000000.0,52000000.0,-722000000.0,-238000000.0,-1099000000.0,-43000000.0,-497000000.0,417000000.0,-627000000.0,-613000000.0,-593000000.0,55000000.0,-997000000.0,-27000000.0,-351000000.0,1126000000.0,-1085000000.0,564000000.0,265000000.0,733000000.0,-689000000.0,567000000.0,-84000000.0,1614000000.0,-1316000000.0,19000000.0,229000000.0,389000000.0,-953000000.0
27,27,Issuance/Purchase of Shares,-465000000.0,-400000000.0,-764000000.0,-551000000.0,-329000000.0,-263000000.0,-146000000.0,7000000.0,34000000.0,-440000000.0,-369000000.0,-343000000.0,-265000000.0,-358000000.0,-155000000.0,-381000000.0,-337000000.0,-316000000.0,-326000000.0,-298000000.0,-440000000.0,-203000000.0,-583000000.0,-527000000.0,-485000000.0,-545000000.0,-960000000.0,-726000000.0,-774000000.0,-581000000.0,-960000000.0,-719000000.0,-811000000.0,-647000000.0,-953000000.0,-782000000.0,-260000000.0,-260000000.0,-371000000.0,-272000000.0
