,Unnamed: 0,Unnamed: 0.1,2022-03-31 00:00:00,2021-12-31 00:00:00,2021-09-30 00:00:00,2021-06-30 00:00:00,2021-03-31 00:00:00,2020-12-31 00:00:00,2020-09-30 00:00:00,2020-06-30 00:00:00,2020-03-31 00:00:00,2019-12-31 00:00:00,2019-09-30 00:00:00,2019-06-30 00:00:00,2019-03-31 00:00:00,2018-12-31 00:00:00,2018-09-30 00:00:00,2018-06-30 00:00:00,2018-03-31 00:00:00,2017-12-31 00:00:00,2017-09-30 00:00:00,2017-06-30 00:00:00,2017-03-31 00:00:00,2016-12-31 00:00:00,2016-09-30 00:00:00,2016-06-30 00:00:00,2016-03-31 00:00:00,2015-12-31 00:00:00,2015-09-30 00:00:00,2015-06-30 00:00:00,2015-03-31 00:00:00,2014-12-31 00:00:00,2014-09-30 00:00:00,2014-06-30 00:00:00,2014-03-31 00:00:00,2013-12-31 00:00:00,2013-09-30 00:00:00,2013-06-30 00:00:00,2013-03-31 00:00:00,2012-12-31 00:00:00,2012-09-30 00:00:00
0,0,Net Income,1476000000.0,1899000000.0,1884000000.0,464000000.0,1646000000.0,1615000000.0,2021000000.0,1803000000.0,1825000000.0,1703000000.0,1968000000.0,2179000000.0,1992000000.0,1928000000.0,1859000000.0,2296000000.0,2311000000.0,-4264000000.0,2021000000.0,2151000000.0,2071000000.0,1935000000.0,2017000000.0,1870000000.0,1900000000.0,1800000000.0,1863000000.0,1653000000.0,1623000000.0,1294000000.0,1244000000.0,1547000000.0,1073000000.0,1021000000.0,1368000000.0,1258000000.0,1434000000.0,788000000.0,1107000000.0
1,1,Depreciation & Amortization,841000000.0,852000000.0,850000000.0,855000000.0,841000000.0,873000000.0,901000000.0,930000000.0,897000000.0,702000000.0,508000000.0,501000000.0,495000000.0,490000000.0,501000000.0,484000000.0,471000000.0,449000000.0,464000000.0,518000000.0,524000000.0,559000000.0,503000000.0,522000000.0,521000000.0,542000000.0,523000000.0,519000000.0,524000000.0,525000000.0,543000000.0,506000000.0,518000000.0,444000000.0,288000000.0,277000000.0,277000000.0,273000000.0,287000000.0
2,2,Non Cash Items (Other),294000000.0,-264000000.0,-110000000.0,1550000000.0,-12000000.0,-83000000.0,-53000000.0,-39000000.0,23000000.0,-164000000.0,35000000.0,-12000000.0,-26000000.0,-8000000.0,275000000.0,41000000.0,26000000.0,-913000000.0,161000000.0,87000000.0,-2000000.0,131000000.0,-31000000.0,307000000.0,119000000.0,-448000000.0,-22000000.0,57000000.0,-18000000.0,18000000.0,138000000.0,121000000.0,79000000.0,-106000000.0,84000000.0,285000000.0,54000000.0,295000000.0,158000000.0
3,3,Accounts Receivable Change,-195000000.0,-160000000.0,-304000000.0,-56000000.0,91000000.0,-396000000.0,1146000000.0,-222000000.0,-955000000.0,-441000000.0,165000000.0,-21000000.0,-207000000.0,-144000000.0,114000000.0,36000000.0,-384000000.0,171000000.0,162000000.0,-344000000.0,-47000000.0,-22000000.0,-73000000.0,-21000000.0,-98000000.0,-118000000.0,-103000000.0,-190000000.0,-9000000.0,-209000000.0,345000000.0,,180000000.0,94000000.0,1000000.0,-152000000.0,19000000.0,150000000.0,11000000.0
4,4,Change in inventories,-230000000.0,50000000.0,-48000000.0,-41000000.0,-126000000.0,101000000.0,-90000000.0,-113000000.0,-113000000.0,35000000.0,17000000.0,-90000000.0,-28000000.0,90000000.0,42000000.0,-28000000.0,-107000000.0,187000000.0,36000000.0,35000000.0,-125000000.0,45000000.0,31000000.0,-23000000.0,-133000000.0,197000000.0,88000000.0,145000000.0,51000000.0,228000000.0,59000000.0,43000000.0,-3000000.0,64000000.0,-37000000.0,-22000000.0,-12000000.0,25000000.0,-107000000.0
5,5,Accounts Payable Change,42000000.0,191000000.0,-104000000.0,-127000000.0,-29000000.0,247000000.0,14000000.0,-191000000.0,-25000000.0,360000000.0,9000000.0,-93000000.0,-112000000.0,168000000.0,18000000.0,-51000000.0,-278000000.0,474000000.0,-7000000.0,-23000000.0,-20000000.0,103000000.0,-47000000.0,50000000.0,-150000000.0,62000000.0,124000000.0,19000000.0,-217000000.0,124000000.0,-21000000.0,33000000.0,92000000.0,54000000.0,-111000000.0,82000000.0,35000000.0,161000000.0,
6,6,Change in payables and accrued liability,42000000.0,191000000.0,-104000000.0,-127000000.0,-29000000.0,271000000.0,257000000.0,503000000.0,-48000000.0,381000000.0,597000000.0,-185000000.0,-397000000.0,448000000.0,342000000.0,17000000.0,407000000.0,-20000000.0,237000000.0,14000000.0,,-142000000.0,79000000.0,375000000.0,11000000.0,-365000000.0,203000000.0,573000000.0,-418000000.0,522000000.0,735000000.0,70000000.0,-568000000.0,-8000000.0,367000000.0,-40000000.0,-342000000.0,-183000000.0,693000000.0
7,7,Income tax paid,375000000.0,-33000000.0,266000000.0,-1004000000.0,121000000.0,-540000000.0,-749000000.0,347000000.0,211000000.0,-341000000.0,189000000.0,-956000000.0,377000000.0,77000000.0,0.0,-596000000.0,416000000.0,6842000000.0,296000000.0,-326000000.0,392000000.0,284000000.0,188000000.0,-322000000.0,-6000000.0,440000000.0,109000000.0,284000000.0,85000000.0,221000000.0,-193000000.0,-83000000.0,-48000000.0,157000000.0,109000000.0,-186000000.0,-406000000.0,172000000.0,-28000000.0
8,8,Change in other assets and liabilities,-633000000.0,186000000.0,-88000000.0,222000000.0,-450000000.0,65000000.0,-79000000.0,-176000000.0,319000000.0,279000000.0,-111000000.0,91000000.0,-249000000.0,145000000.0,122000000.0,-97000000.0,-135000000.0,86000000.0,84000000.0,214000000.0,-408000000.0,207000000.0,-5000000.0,-81000000.0,-249000000.0,-37000000.0,107000000.0,224000000.0,-139000000.0,119000000.0,-109000000.0,170000000.0,-181000000.0,115000000.0,-262000000.0,98000000.0,-10000000.0,-869000000.0,-210000000.0
9,9,Operating Cash Flow,2164000000.0,2808000000.0,2418000000.0,1931000000.0,2104000000.0,2153000000.0,3368000000.0,2842000000.0,2134000000.0,2514000000.0,3377000000.0,1414000000.0,1845000000.0,3194000000.0,3273000000.0,2102000000.0,2727000000.0,3012000000.0,3454000000.0,2326000000.0,2385000000.0,3100000000.0,2662000000.0,2677000000.0,1915000000.0,2073000000.0,2892000000.0,3284000000.0,1482000000.0,2842000000.0,2741000000.0,2227000000.0,1142000000.0,1835000000.0,1807000000.0,1600000000.0,1049000000.0,812000000.0,1723000000.0
