,Unnamed: 0,Unnamed: 0.1,2022-06-30 00:00:00,2022-03-31 00:00:00,2021-12-31 00:00:00,2021-09-30 00:00:00,2021-06-30 00:00:00,2021-03-31 00:00:00,2020-12-31 00:00:00,2020-09-30 00:00:00,2020-06-30 00:00:00,2020-03-31 00:00:00,2019-12-31 00:00:00,2019-09-30 00:00:00,2019-06-30 00:00:00,2019-03-31 00:00:00,2018-12-31 00:00:00,2018-09-30 00:00:00,2018-06-30 00:00:00,2018-03-31 00:00:00,2017-12-31 00:00:00,2017-09-30 00:00:00,2017-06-30 00:00:00,2017-03-31 00:00:00,2016-12-31 00:00:00,2016-09-30 00:00:00,2016-06-30 00:00:00,2016-03-31 00:00:00,2015-12-31 00:00:00,2015-09-30 00:00:00,2015-06-30 00:00:00,2015-03-31 00:00:00,2014-12-31 00:00:00,2014-09-30 00:00:00,2014-06-30 00:00:00,2014-03-31 00:00:00,2013-12-31 00:00:00,2013-09-30 00:00:00,2013-06-30 00:00:00,2013-03-31 00:00:00,2012-12-31 00:00:00,2012-09-30 00:00:00
0,0,Net Income,2927000000.0,3939000000.0,3935000000.0,5378000000.0,5486000000.0,6836000000.0,4506000000.0,3367000000.0,373000000.0,1213000000.0,1917000000.0,1877000000.0,2421000000.0,2251000000.0,2538000000.0,2524000000.0,2565000000.0,2832000000.0,-1928000000.0,2128000000.0,1831000000.0,2255000000.0,2347000000.0,2094000000.0,1822000000.0,1135000000.0,765000000.0,1426000000.0,1048000000.0,2844000000.0,2166000000.0,2241000000.0,2037000000.0,2033000000.0,2332000000.0,1517000000.0,1931000000.0,2260000000.0,2892000000.0,1512000000.0
1,1,Depreciation & Amortization,,492000000.0,488000000.0,509000000.0,520000000.0,498000000.0,498000000.0,468000000.0,499000000.0,437000000.0,464000000.0,473000000.0,399000000.0,368000000.0,377000000.0,317000000.0,335000000.0,299000000.0,350000000.0,280000000.0,265000000.0,257000000.0,267000000.0,247000000.0,245000000.0,239000000.0,285000000.0,222000000.0,265000000.0,219000000.0,352000000.0,301000000.0,294000000.0,390000000.0,474000000.0,280000000.0,266000000.0,302000000.0,500000000.0,396000000.0
2,2,Non Cash Items (Other),,3689000000.0,556000000.0,355000000.0,110000000.0,1689000000.0,-357000000.0,435000000.0,1775000000.0,2331000000.0,148000000.0,448000000.0,406000000.0,1727000000.0,-2263000000.0,180000000.0,410000000.0,1373000000.0,6268000000.0,158000000.0,72000000.0,1272000000.0,904000000.0,129000000.0,149000000.0,1665000000.0,590000000.0,135000000.0,163000000.0,1775000000.0,630000000.0,-114000000.0,164000000.0,1611000000.0,12000000.0,152000000.0,160000000.0,1509000000.0,-619000000.0,198000000.0
3,3,Accounts Receivable Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4249000000.0,7049000000.0,3017000000.0,,-1942000000.0
4,4,Change in inventories,,22631000000.0,-6402000000.0,-14201000000.0,301000000.0,62150000000.0,9118000000.0,-12869000000.0,8295000000.0,6943000000.0,-8994000000.0,-28896000000.0,3359000000.0,-34382000000.0,8568000000.0,-4805000000.0,-23542000000.0,-7543000000.0,22809000000.0,-6299000000.0,-16519000000.0,-14873000000.0,9889000000.0,-19307000000.0,1863000000.0,23177000000.0,-5918000000.0,-10576000000.0,18884000000.0,-3147000000.0,7235000000.0,22095000000.0,2011000000.0,-818000000.0,-14316000000.0,13721000000.0,-3318000000.0,55782000000.0,-55492000000.0,4562000000.0
5,5,Accounts Payable Change,,26755000000.0,10961000000.0,3738000000.0,16994000000.0,-9722000000.0,-6850000000.0,-16555000000.0,471000000.0,-7961000000.0,-10776000000.0,3312000000.0,-4220000000.0,3991000000.0,-6627000000.0,2688000000.0,20834000000.0,-10479000000.0,-18331000000.0,5877000000.0,-7869000000.0,-6658000000.0,-1199000000.0,-14262000000.0,719000000.0,19000000.0,14608000000.0,12349000000.0,-13558000000.0,5733000000.0,-624000000.0,6180000000.0,-17819000000.0,24591000000.0,-3682000000.0,,,,-22366000000.0,-7416000000.0
6,6,Change in other assets and liabilities,,-80458000000.0,15359000000.0,-35039000000.0,-2944000000.0,-66634000000.0,9099000000.0,60090000000.0,-23060000000.0,-55994000000.0,67072000000.0,32560000000.0,6266000000.0,-18323000000.0,11651000000.0,-6218000000.0,7996000000.0,12554000000.0,-18273000000.0,569000000.0,11512000000.0,14358000000.0,-8679000000.0,26522000000.0,5286000000.0,-28777000000.0,-1015000000.0,-2286000000.0,-14642000000.0,-688000000.0,-5100000000.0,-39602000000.0,13842000000.0,-32028000000.0,23277000000.0,-14792000000.0,5244000000.0,-68568000000.0,77552000000.0,4480000000.0
7,7,Operating Cash Flow,,2509000000.0,11626000000.0,-17843000000.0,17362000000.0,-5183000000.0,16014000000.0,34936000000.0,-11647000000.0,-53031000000.0,49831000000.0,9774000000.0,8631000000.0,-44368000000.0,14244000000.0,-5314000000.0,8598000000.0,-964000000.0,-9105000000.0,2713000000.0,-10708000000.0,-3389000000.0,3529000000.0,-4577000000.0,10084000000.0,-2542000000.0,9315000000.0,1270000000.0,-7840000000.0,6736000000.0,4659000000.0,-8899000000.0,529000000.0,-4221000000.0,2280000000.0,-3371000000.0,11332000000.0,-5698000000.0,850000000.0,1790000000.0
8,8,Capital expenditures,,-525000000.0,-297000000.0,1493000000.0,-810000000.0,-1120000000.0,295000000.0,-548000000.0,-640000000.0,-2446000000.0,25000000.0,-1153000000.0,-821000000.0,138000000.0,-810000000.0,-1656000000.0,-1249000000.0,-556000000.0,-837000000.0,-455000000.0,-557000000.0,-761000000.0,-753000000.0,-771000000.0,-597000000.0,-363000000.0,-520000000.0,-436000000.0,-360000000.0,-289000000.0,-157000000.0,-148000000.0,-184000000.0,-159000000.0,-203000000.0,-145000000.0,-142000000.0,-154000000.0,-243000000.0,-155000000.0
9,9,Net Aquisitions,,-13000000.0,,,,,-5000000.0,-226000000.0,,,0.0,-742000000.0,-61000000.0,,-16000000.0,3000000.0,-81000000.0,-68000000.0,-535000000.0,-762000000.0,-574000000.0,-512000000.0,-832000000.0,-128000000.0,16444000000.0,-562000000.0,-124000000.0,-101000000.0,-1106000000.0,-477000000.0,-1106000000.0,-177000000.0,-140000000.0,-309000000.0,-1008000000.0,-820000000.0,-286000000.0,-160000000.0,-154000000.0,-84000000.0
10,10,Long-Term Investments Change (Net),,-6411000000.0,-2340000000.0,4276000000.0,1382000000.0,2471000000.0,-5297000000.0,-1672000000.0,-6319000000.0,-6325000000.0,457000000.0,-15027000000.0,3250000000.0,-641000000.0,1540000000.0,34000000.0,108000000.0,-3005000000.0,-2367000000.0,-2143000000.0,-382000000.0,542000000.0,308000000.0,391000000.0,496000000.0,322000000.0,305000000.0,439000000.0,91000000.0,184000000.0,387000000.0,658000000.0,163000000.0,306000000.0,663000000.0,319000000.0,866000000.0,734000000.0,921000000.0,-97000000.0
11,11,Other investing activities,,-205000000.0,637000000.0,157000000.0,-36000000.0,-3838000000.0,-3916000000.0,5442000000.0,10866000000.0,-23565000000.0,-3802000000.0,-2662000000.0,-1561000000.0,-1636000000.0,-2699000000.0,-2413000000.0,-2368000000.0,-5584000000.0,-4809000000.0,-7763000000.0,-3646000000.0,-816000000.0,-350000000.0,-1005000000.0,-388000000.0,-2537000000.0,-3488000000.0,-3233000000.0,-5778000000.0,-3681000000.0,-3442000000.0,-4111000000.0,-3449000000.0,-3041000000.0,-2365000000.0,-3509000000.0,-1145000000.0,-1373000000.0,-630000000.0,-777000000.0
12,12,Investing cash flow,,-42482000000.0,-667000000.0,-26236000000.0,-6116000000.0,-2487000000.0,-8923000000.0,2996000000.0,3907000000.0,-32336000000.0,-3320000000.0,-19584000000.0,807000000.0,-2139000000.0,-1985000000.0,-4032000000.0,-3590000000.0,-9213000000.0,-8548000000.0,-11123000000.0,-5159000000.0,-1547000000.0,-1627000000.0,-1513000000.0,15955000000.0,-3140000000.0,-3827000000.0,-3331000000.0,-7153000000.0,-4263000000.0,-4318000000.0,-3778000000.0,-3610000000.0,-3203000000.0,-2913000000.0,-4155000000.0,-707000000.0,-953000000.0,-106000000.0,-1113000000.0
13,13,Repayment/Issuance of Debt (Net),,30015000000.0,9257000000.0,-11771000000.0,19672000000.0,21973000000.0,-546000000.0,-8650000000.0,-16156000000.0,32066000000.0,-12563000000.0,-1857000000.0,-6992000000.0,-2390000000.0,-7432000000.0,126000000.0,3422000000.0,11005000000.0,7336000000.0,8853000000.0,8061000000.0,4881000000.0,2342000000.0,2035000000.0,-2355000000.0,5511000000.0,2476000000.0,5657000000.0,8219000000.0,1333000000.0,-811000000.0,7092000000.0,-2061000000.0,5974000000.0,-1272000000.0,305000000.0,2243000000.0,-3860000000.0,-84000000.0,588000000.0
14,14,"Equity Repurchase (Common, Net)",,-500000000.0,-500000000.0,-1000000000.0,-1000000000.0,-2700000000.0,0.0,0.0,0.0,-1928000000.0,-2162000000.0,-673000000.0,-1250000000.0,-1250000000.0,-1225000000.0,-1241000000.0,10000000.0,-800000000.0,-1629000000.0,-2174000000.0,-1465000000.0,-1497000000.0,-1483000000.0,-1296000000.0,-1738000000.0,-1555000000.0,-1551000000.0,-1048000000.0,-98000000.0,-1179000000.0,-1206000000.0,-1227000000.0,-1248000000.0,-1665000000.0,-1384000000.0,-1635000000.0,-1580000000.0,-1511000000.0,-1355000000.0,-1148000000.0
15,15,"Equity Repurchase (Preffered, Net)",,,749000000.0,748000000.0,0.0,-2000000000.0,-11000000.0,11000000.0,-11000000.0,-1000000.0,-207000000.0,-500000000.0,499000000.0,,0.0,0.0,0.0,-685000000.0,707000000.0,0.0,-62000000.0,,0.0,648000000.0,505000000.0,150000000.0,0.0,0.0,1993000000.0,,0.0,0.0,1980000000.0,,0.0,0.0,991000000.0,,837000000.0,500000000.0
16,16,Dividends Paid (Total),,-815000000.0,-822000000.0,-792000000.0,-560000000.0,-551000000.0,-592000000.0,-580000000.0,-626000000.0,-538000000.0,-644000000.0,-550000000.0,-535000000.0,-375000000.0,-521000000.0,-382000000.0,-531000000.0,-376000000.0,-498000000.0,-395000000.0,-510000000.0,-366000000.0,-468000000.0,-378000000.0,-473000000.0,-387000000.0,-484000000.0,-393000000.0,-431000000.0,-373000000.0,-409000000.0,-354000000.0,-343000000.0,-348000000.0,-346000000.0,-325000000.0,-312000000.0,-319000000.0,-307000000.0,-286000000.0
17,17,Other financial activities,,-205000000.0,637000000.0,157000000.0,-36000000.0,26261000000.0,-3301000000.0,-8111000000.0,51643000000.0,27711000000.0,8517000000.0,16392000000.0,2048000000.0,7859000000.0,8595000000.0,-1703000000.0,3005000000.0,11485000000.0,5178000000.0,7848000000.0,-2304000000.0,3242000000.0,1415000000.0,568000000.0,2587000000.0,6475000000.0,4510000000.0,2575000000.0,3026000000.0,3275000000.0,5226000000.0,4333000000.0,2878000000.0,1188000000.0,-710000000.0,2261000000.0,-2902000000.0,3005000000.0,9195000000.0,4395000000.0
18,18,Financing cash flow,,53101000000.0,38247000000.0,15620000000.0,37888000000.0,42983000000.0,-4450000000.0,-17330000000.0,34850000000.0,57310000000.0,-7059000000.0,12812000000.0,-6230000000.0,3844000000.0,-583000000.0,-3200000000.0,5906000000.0,20629000000.0,11094000000.0,14132000000.0,3720000000.0,6260000000.0,1806000000.0,1577000000.0,-1474000000.0,10194000000.0,4951000000.0,6791000000.0,12709000000.0,3056000000.0,2800000000.0,9844000000.0,1206000000.0,5149000000.0,-3712000000.0,606000000.0,-1560000000.0,-2685000000.0,8286000000.0,4049000000.0
19,19,Change in Cash,,13128000000.0,49206000000.0,-28459000000.0,49134000000.0,35313000000.0,2641000000.0,20602000000.0,27110000000.0,-28057000000.0,39452000000.0,3002000000.0,3208000000.0,-42663000000.0,11676000000.0,-12546000000.0,10914000000.0,10452000000.0,-6559000000.0,5722000000.0,-12147000000.0,1324000000.0,3708000000.0,-4513000000.0,24565000000.0,4512000000.0,10439000000.0,4730000000.0,-2284000000.0,5529000000.0,3141000000.0,-2833000000.0,-1875000000.0,-2275000000.0,-4345000000.0,-6920000000.0,9065000000.0,-9336000000.0,9030000000.0,4726000000.0
20,20,Beginning Cash,,261036000000.0,0.0,0.0,0.0,155842000000.0,0.0,0.0,0.0,133546000000.0,0.0,0.0,0.0,130547000000.0,0.0,0.0,0.0,110051000000.0,0.0,0.0,0.0,121711000000.0,0.0,0.0,0.0,93439000000.0,17425000000.0,0.0,0.0,57600000000.0,17734000000.0,0.0,0.0,61133000000.0,0.0,0.0,0.0,72669000000.0,0.0,0.0
