,Unnamed: 0,Unnamed: 0.1,2022-06-30 00:00:00,2022-03-31 00:00:00,2021-12-31 00:00:00,2021-09-30 00:00:00,2021-06-30 00:00:00,2021-03-31 00:00:00,2020-12-31 00:00:00,2020-09-30 00:00:00,2020-06-30 00:00:00,2020-03-31 00:00:00,2019-12-31 00:00:00,2019-09-30 00:00:00,2019-06-30 00:00:00,2019-03-31 00:00:00,2018-12-31 00:00:00,2018-09-30 00:00:00,2018-06-30 00:00:00,2018-03-31 00:00:00,2017-12-31 00:00:00,2017-09-30 00:00:00,2017-06-30 00:00:00,2017-03-31 00:00:00,2016-12-31 00:00:00,2016-09-30 00:00:00,2016-06-30 00:00:00,2016-03-31 00:00:00,2015-12-31 00:00:00,2015-09-30 00:00:00,2015-06-30 00:00:00,2015-03-31 00:00:00,2014-12-31 00:00:00,2014-09-30 00:00:00,2014-06-30 00:00:00,2014-03-31 00:00:00,2013-12-31 00:00:00,2013-09-30 00:00:00,2013-06-30 00:00:00,2013-03-31 00:00:00,2012-12-31 00:00:00,2012-09-30 00:00:00
0,0,Net Income,1900000000.0,2781000000.0,2414000000.0,2471000000.0,2641000000.0,2245000000.0,1474000000.0,1740000000.0,1759000000.0,2795000000.0,2065000000.0,2589000000.0,2628000000.0,1703000000.0,927000000.0,1818000000.0,2331000000.0,1400000000.0,-2717000000.0,1444000000.0,1372000000.0,1184000000.0,547000000.0,1050000000.0,3460000000.0,1493000000.0,1236000000.0,1453000000.0,3111000000.0,1566000000.0,771000000.0,2122000000.0,2605000000.0,1626000000.0,1708000000.0,2455000000.0,2694000000.0,1769000000.0,1890000000.0,2329000000.0
1,1,Depreciation & Amortization,322000000.0,324000000.0,341000000.0,362000000.0,383000000.0,366000000.0,430000000.0,358000000.0,381000000.0,367000000.0,400000000.0,363000000.0,327000000.0,275000000.0,279000000.0,254000000.0,283000000.0,270000000.0,334000000.0,297000000.0,301000000.0,328000000.0,464000000.0,420000000.0,445000000.0,458000000.0,527000000.0,482000000.0,488000000.0,473000000.0,499000000.0,510000000.0,494000000.0,473000000.0,533000000.0,497000000.0,474000000.0,473000000.0,513000000.0,514000000.0
2,2,Non Cash Items (Other),1159000000.0,-26000000.0,-554000000.0,263000000.0,-57000000.0,392000000.0,128000000.0,512000000.0,47000000.0,-837000000.0,-10000000.0,-463000000.0,-64000000.0,292000000.0,333000000.0,377000000.0,340000000.0,255000000.0,-1331000000.0,762000000.0,839000000.0,786000000.0,375000000.0,1147000000.0,-1175000000.0,333000000.0,186000000.0,719000000.0,-280000000.0,724000000.0,1304000000.0,203000000.0,50000000.0,397000000.0,869000000.0,-299000000.0,-119000000.0,420000000.0,640000000.0,-2000000.0
3,3,Change in inventories,,,,,,3356000000.0,3266000000.0,3264000000.0,3501000000.0,3558000000.0,3379000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,Change in payables and accrued liability,,,,,,10929000000.0,10823000000.0,12750000000.0,11668000000.0,12640000000.0,11031000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,Change in other assets and liabilities,542000000.0,41000000.0,168000000.0,226000000.0,123000000.0,377000000.0,1592000000.0,824000000.0,43000000.0,-1769000000.0,245000000.0,781000000.0,822000000.0,-1482000000.0,398000000.0,555000000.0,-881000000.0,-1312000000.0,4893000000.0,17000000.0,66000000.0,-1534000000.0,683000000.0,286000000.0,486000000.0,-1680000000.0,189000000.0,618000000.0,225000000.0,-1189000000.0,62000000.0,674000000.0,255000000.0,-1430000000.0,-280000000.0,1103000000.0,429000000.0,-2184000000.0,-238000000.0,821000000.0
6,6,Operating Cash Flow,3923000000.0,623000000.0,3394000000.0,3706000000.0,3889000000.0,1636000000.0,3624000000.0,3434000000.0,2230000000.0,556000000.0,2700000000.0,3270000000.0,3713000000.0,788000000.0,1937000000.0,3004000000.0,2073000000.0,613000000.0,1179000000.0,2520000000.0,2578000000.0,764000000.0,2069000000.0,2903000000.0,3216000000.0,604000000.0,2138000000.0,3272000000.0,3544000000.0,1574000000.0,2636000000.0,3509000000.0,3404000000.0,1066000000.0,2830000000.0,3756000000.0,3478000000.0,478000000.0,2805000000.0,3662000000.0
7,7,Capital expenditures,-253000000.0,-201000000.0,-596000000.0,-241000000.0,-217000000.0,-205000000.0,-385000000.0,-179000000.0,-188000000.0,-236000000.0,-814000000.0,462000000.0,-363000000.0,-361000000.0,-349000000.0,-325000000.0,-395000000.0,-231000000.0,-520000000.0,-332000000.0,-366000000.0,-424000000.0,-643000000.0,-425000000.0,-537000000.0,-507000000.0,-848000000.0,-539000000.0,-586000000.0,-495000000.0,-715000000.0,-572000000.0,-515000000.0,-381000000.0,-878000000.0,-549000000.0,-549000000.0,-463000000.0,-739000000.0,-650000000.0
8,8,Net Aquisitions,-1000000.0,-5000000.0,-4755000000.0,185000000.0,-7000000.0,-4000000.0,80000000.0,-5000000.0,10000000.0,-948000000.0,-3000000.0,-22000000.0,-27000000.0,-5061000000.0,-657000000.0,-6951000000.0,7887000000.0,-180000000.0,-2240000000.0,717000000.0,442000000.0,1093000000.0,219000000.0,281000000.0,94000000.0,-397000000.0,147000000.0,-202000000.0,-1497000000.0,-374000000.0,29000000.0,17000000.0,-202000000.0,-85000000.0,845000000.0,-708000000.0,-280000000.0,662000000.0,-318000000.0,-404000000.0
9,9,Short Term Investments Change (Net),-256000000.0,488000000.0,-6592000000.0,182000000.0,471000000.0,-91000000.0,-8014000000.0,76000000.0,-4190000000.0,-1455000000.0,-4704000000.0,1561000000.0,-3867000000.0,932000000.0,2918000000.0,9103000000.0,-6543000000.0,1710000000.0,-602000000.0,,,,739000000.0,477000000.0,,,-149000000.0,-1603000000.0,,,-274000000.0,-4540000000.0,,-1774000000.0,-141000000.0,3000000.0,-4078000000.0,2225000000.0,298000000.0,-752000000.0
10,10,Long-Term Investments Change (Net),232000000.0,,7059000000.0,,,1375000000.0,13835000000.0,-5569000000.0,-7248000000.0,1603000000.0,5412000000.0,1101000000.0,460000000.0,,,,,,,948000000.0,-2337000000.0,631000000.0,,,-774000000.0,1247000000.0,,,-408000000.0,-257000000.0,,,-1703000000.0,,,869000000.0,,-3506000000.0,,19000000.0
11,11,Other investing activities,-781000000.0,-1333000000.0,-29000000.0,58000000.0,101000000.0,-432000000.0,79000000.0,3000000.0,88000000.0,-48000000.0,34000000.0,-80000000.0,-41000000.0,31000000.0,-93000000.0,27000000.0,-16000000.0,22000000.0,21000000.0,139000000.0,-271000000.0,31000000.0,14000000.0,-256000000.0,-68000000.0,5000000.0,77000000.0,22000000.0,-453000000.0,314000000.0,12000000.0,-38000000.0,-269000000.0,27000000.0,-188000000.0,110000000.0,-89000000.0,-136000000.0,-227000000.0,-52000000.0
12,12,Investing cash flow,-1291000000.0,146000000.0,-4684000000.0,166000000.0,2034000000.0,-281000000.0,5595000000.0,-105000000.0,-5883000000.0,-1084000000.0,-75000000.0,1461000000.0,-903000000.0,-4459000000.0,1819000000.0,1854000000.0,933000000.0,1321000000.0,-2583000000.0,1472000000.0,-2532000000.0,1331000000.0,329000000.0,-396000000.0,-1285000000.0,348000000.0,-773000000.0,-1657000000.0,-2944000000.0,-812000000.0,-948000000.0,-3430000000.0,-915000000.0,-2213000000.0,-1231000000.0,-275000000.0,-1490000000.0,-1218000000.0,-1005000000.0,-1839000000.0
13,13,Repayment/Issuance of Debt (Net),1433000000.0,7000000.0,1189000000.0,16000000.0,-3749000000.0,2544000000.0,-10783000000.0,-550000000.0,1741000000.0,7730000000.0,277000000.0,-2358000000.0,-364000000.0,604000000.0,-822000000.0,-1787000000.0,-1192000000.0,806000000.0,-1420000000.0,-1201000000.0,1195000000.0,2481000000.0,-595000000.0,-936000000.0,1450000000.0,1747000000.0,-1443000000.0,1619000000.0,1902000000.0,618000000.0,-86000000.0,1653000000.0,1786000000.0,1359000000.0,857000000.0,529000000.0,805000000.0,2520000000.0,120000000.0,235000000.0
14,14,"Equity Repurchase (Common, Net)",-461000000.0,-97000000.0,202000000.0,151000000.0,159000000.0,79000000.0,108000000.0,70000000.0,32000000.0,319000000.0,-324000000.0,320000000.0,120000000.0,-207000000.0,269000000.0,12000000.0,-267000000.0,-450000000.0,-320000000.0,-487000000.0,-370000000.0,-910000000.0,-1033000000.0,-166000000.0,-1072000000.0,24000000.0,-1085000000.0,-346000000.0,-513000000.0,-375000000.0,-725000000.0,-602000000.0,-619000000.0,-684000000.0,-691000000.0,-786000000.0,-921000000.0,-1106000000.0,-770000000.0,-685000000.0
15,15,Dividends Paid (Total),-1904000000.0,-1906000000.0,-1815000000.0,-1814000000.0,-1813000000.0,-1810000000.0,-3525000000.0,-1761000000.0,-1761000000.0,,-3426000000.0,-1710000000.0,-1709000000.0,,-3323000000.0,-1659000000.0,-1662000000.0,,-3155000000.0,-1581000000.0,-1584000000.0,,-3015000000.0,-11000000.0,-1512000000.0,-1505000000.0,-1428000000.0,-1436000000.0,-1436000000.0,-1441000000.0,-2670000000.0,-1338000000.0,-1342000000.0,,-2475000000.0,-1245000000.0,-1249000000.0,,-2291000000.0,-1149000000.0
16,16,Other financial activities,-43000000.0,-1046000000.0,-721000000.0,55000000.0,-103000000.0,-434000000.0,157000000.0,169000000.0,223000000.0,-239000000.0,-194000000.0,-157000000.0,100000000.0,24000000.0,-88000000.0,-114000000.0,2000000.0,-72000000.0,-53000000.0,-27000000.0,21000000.0,-36000000.0,-119000000.0,113000000.0,-48000000.0,133000000.0,21000000.0,115000000.0,94000000.0,21000000.0,46000000.0,29000000.0,32000000.0,-470000000.0,-53000000.0,-17000000.0,66000000.0,21000000.0,-7000000.0,52000000.0
17,17,Financing cash flow,-975000000.0,-2975000000.0,-195000000.0,-1629000000.0,-5326000000.0,364000000.0,-14043000000.0,-2072000000.0,235000000.0,7810000000.0,-3667000000.0,-3905000000.0,-1853000000.0,421000000.0,-3964000000.0,-3548000000.0,-3119000000.0,284000000.0,-4948000000.0,-3296000000.0,-738000000.0,1535000000.0,-4762000000.0,-1000000000.0,-1182000000.0,399000000.0,-3935000000.0,-48000000.0,47000000.0,-1177000000.0,-3435000000.0,-258000000.0,-143000000.0,205000000.0,-2362000000.0,-1519000000.0,-1299000000.0,1435000000.0,-2948000000.0,-1547000000.0
18,18,Exchange Rate Adjustment,-334000000.0,173000000.0,-103000000.0,-138000000.0,100000000.0,-18000000.0,112000000.0,136000000.0,-118000000.0,-54000000.0,3000000.0,-77000000.0,-54000000.0,56000000.0,-13000000.0,-140000000.0,-204000000.0,95000000.0,-69000000.0,111000000.0,-3000000.0,202000000.0,-236000000.0,-7000000.0,150000000.0,88000000.0,-104000000.0,-389000000.0,-53000000.0,-332000000.0,-379000000.0,-355000000.0,141000000.0,-341000000.0,59000000.0,-250000000.0,-445000000.0,25000000.0,-25000000.0,2000000.0
19,19,Discontinued Operations and Adjustments,-28000000.0,-311000000.0,-29000000.0,8000000.0,7000000.0,-327000000.0,122000000.0,-45000000.0,12000000.0,-404000000.0,-12000000.0,51000000.0,-20000000.0,-276000000.0,77000000.0,-98000000.0,175000000.0,-395000000.0,-5000000.0,3000000.0,293000000.0,-562000000.0,-295000000.0,,,,,,,,,,,,,,,,,
20,20,Change in Cash,1295000000.0,-2033000000.0,-1588000000.0,2105000000.0,697000000.0,1701000000.0,-4590000000.0,1348000000.0,-3524000000.0,6824000000.0,-1051000000.0,800000000.0,883000000.0,-3470000000.0,-144000000.0,1072000000.0,-142000000.0,1918000000.0,-6426000000.0,810000000.0,-402000000.0,3270000000.0,-2895000000.0,1500000000.0,899000000.0,1439000000.0,-2674000000.0,1178000000.0,594000000.0,-747000000.0,-2126000000.0,-534000000.0,2487000000.0,-1283000000.0,-704000000.0,1712000000.0,244000000.0,720000000.0,-1173000000.0,278000000.0
