,Unnamed: 0,Unnamed: 0.1,2022-03-31 00:00:00,2021-12-31 00:00:00,2021-09-30 00:00:00,2021-06-30 00:00:00,2021-03-31 00:00:00,2020-12-31 00:00:00,2020-09-30 00:00:00,2020-06-30 00:00:00,2020-03-31 00:00:00,2019-12-31 00:00:00,2019-09-30 00:00:00,2019-06-30 00:00:00,2019-03-31 00:00:00,2018-12-31 00:00:00,2018-09-30 00:00:00,2018-06-30 00:00:00,2018-03-31 00:00:00,2017-12-31 00:00:00,2017-09-30 00:00:00,2017-06-30 00:00:00,2017-03-31 00:00:00,2016-12-31 00:00:00,2016-09-30 00:00:00,2016-06-30 00:00:00,2016-03-31 00:00:00,2015-12-31 00:00:00,2015-09-30 00:00:00,2015-06-30 00:00:00,2015-03-31 00:00:00,2014-12-31 00:00:00,2014-09-30 00:00:00,2014-06-30 00:00:00,2014-03-31 00:00:00,2013-12-31 00:00:00,2013-09-30 00:00:00,2013-06-30 00:00:00,2013-03-31 00:00:00,2012-12-31 00:00:00,2012-09-30 00:00:00
0,0,Net Income,1537000000.0,2120000000.0,1426000000.0,1413000000.0,1530000000.0,780000000.0,671000000.0,459000000.0,1093000000.0,1097000000.0,1494000000.0,1619000000.0,1884000000.0,1049000000.0,1727000000.0,1705000000.0,1667000000.0,-1299000000.0,1061000000.0,803000000.0,194000000.0,-1167000000.0,283000000.0,553000000.0,272000000.0,-90000000.0,562000000.0,803000000.0,1248000000.0,-480000000.0,1021000000.0,1002000000.0,925000000.0,1006000000.0,950000000.0,965000000.0,882000000.0,700000000.0,1702000000.0
1,1,Depreciation & Amortization,557000000.0,586000000.0,593000000.0,587000000.0,586000000.0,617000000.0,593000000.0,608000000.0,614000000.0,644000000.0,645000000.0,647000000.0,641000000.0,701000000.0,698000000.0,686000000.0,681000000.0,724000000.0,723000000.0,720000000.0,710000000.0,779000000.0,761000000.0,754000000.0,740000000.0,774000000.0,758000000.0,761000000.0,753000000.0,795000000.0,798000000.0,789000000.0,781000000.0,824000000.0,779000000.0,761000000.0,723000000.0,1323000000.0,720000000.0
2,2,Non Cash Items (Other),-151000000.0,-781000000.0,-267000000.0,43000000.0,5000000.0,483000000.0,316000000.0,210000000.0,300000000.0,557000000.0,208000000.0,329000000.0,77000000.0,1091000000.0,184000000.0,298000000.0,148000000.0,1668000000.0,106000000.0,188000000.0,302000000.0,1368000000.0,272000000.0,99000000.0,269000000.0,2000000.0,181000000.0,230000000.0,-88000000.0,1813000000.0,87000000.0,125000000.0,115000000.0,105000000.0,141000000.0,138000000.0,98000000.0,76000000.0,-208000000.0
3,3,Accounts Receivable Change,-372000000.0,-933000000.0,17000000.0,200000000.0,-543000000.0,-31000000.0,297000000.0,676000000.0,500000000.0,-256000000.0,593000000.0,-16000000.0,-150000000.0,-894000000.0,-22000000.0,-377000000.0,-326000000.0,-696000000.0,-13000000.0,-89000000.0,-353000000.0,-299000000.0,555000000.0,559000000.0,14000000.0,150000000.0,231000000.0,377000000.0,6000000.0,-230000000.0,142000000.0,288000000.0,-37000000.0,-157000000.0,761000000.0,22000000.0,209000000.0,-151000000.0,99000000.0
4,4,Change in inventories,-1032000000.0,-391000000.0,-1016000000.0,-522000000.0,-657000000.0,105000000.0,6000000.0,396000000.0,-541000000.0,950000000.0,-189000000.0,326000000.0,-813000000.0,243000000.0,-614000000.0,-405000000.0,-803000000.0,194000000.0,-801000000.0,-244000000.0,-444000000.0,778000000.0,26000000.0,379000000.0,-74000000.0,1434000000.0,508000000.0,421000000.0,-89000000.0,960000000.0,-420000000.0,-169000000.0,-270000000.0,747000000.0,547000000.0,1056000000.0,308000000.0,1969000000.0,-179000000.0
5,5,Accounts Payable Change,452000000.0,809000000.0,339000000.0,160000000.0,733000000.0,694000000.0,59000000.0,-745000000.0,90000000.0,-356000000.0,-803000000.0,-221000000.0,355000000.0,213000000.0,-49000000.0,59000000.0,486000000.0,107000000.0,258000000.0,381000000.0,732000000.0,-37000000.0,-371000000.0,-3000000.0,211000000.0,-272000000.0,-567000000.0,-554000000.0,228000000.0,-296000000.0,80000000.0,35000000.0,403000000.0,-23000000.0,-148000000.0,187000000.0,118000000.0,-1534000000.0,-633000000.0
6,6,Change in payables and accrued liability,452000000.0,809000000.0,339000000.0,160000000.0,733000000.0,-77000000.0,68000000.0,-82000000.0,-819000000.0,159000000.0,84000000.0,222000000.0,-1050000000.0,389000000.0,349000000.0,245000000.0,-1044000000.0,279000000.0,191000000.0,400000000.0,492000000.0,-29000000.0,-138000000.0,77000000.0,-819000000.0,141000000.0,143000000.0,120000000.0,-992000000.0,287000000.0,314000000.0,415000000.0,-125000000.0,340000000.0,-18000000.0,154000000.0,-863000000.0,247000000.0,56000000.0
7,7,Change in other assets and liabilities,262000000.0,-383000000.0,-83000000.0,-170000000.0,107000000.0,-499000000.0,-276000000.0,-131000000.0,-107000000.0,-361000000.0,-1263000000.0,-318000000.0,177000000.0,-709000000.0,-881000000.0,-63000000.0,126000000.0,-436000000.0,-284000000.0,223000000.0,-91000000.0,271000000.0,-217000000.0,-104000000.0,-123000000.0,-304000000.0,-310000000.0,-70000000.0,204000000.0,-978000000.0,30000000.0,-248000000.0,105000000.0,-262000000.0,6000000.0,-114000000.0,-51000000.0,-664000000.0,-317000000.0
8,8,Operating Cash Flow,313000000.0,1412000000.0,1740000000.0,2118000000.0,1928000000.0,2072000000.0,1734000000.0,1391000000.0,1130000000.0,2434000000.0,769000000.0,2588000000.0,1121000000.0,2083000000.0,1392000000.0,2148000000.0,935000000.0,541000000.0,1241000000.0,2382000000.0,1542000000.0,1664000000.0,1171000000.0,2314000000.0,490000000.0,1835000000.0,1506000000.0,2088000000.0,1270000000.0,1871000000.0,2052000000.0,2237000000.0,1897000000.0,2580000000.0,3018000000.0,3169000000.0,1424000000.0,1966000000.0,1240000000.0
9,9,Capital expenditures,-410000000.0,-397000000.0,-346000000.0,-269000000.0,-195000000.0,-402000000.0,-325000000.0,-284000000.0,-332000000.0,-472000000.0,-241000000.0,-465000000.0,-338000000.0,-583000000.0,-408000000.0,-490000000.0,-499000000.0,-399000000.0,-212000000.0,-286000000.0,-275000000.0,-401000000.0,-406000000.0,-655000000.0,-567000000.0,-777000000.0,-620000000.0,-445000000.0,-659000000.0,-774000000.0,-608000000.0,-538000000.0,-555000000.0,-1032000000.0,-731000000.0,-783000000.0,-1056000000.0,-1273000000.0,-934000000.0
