,Unnamed: 0,Unnamed: 0.1,2022-04-30 00:00:00,2022-01-31 00:00:00,2021-10-31 00:00:00,2021-07-31 00:00:00,2021-04-30 00:00:00,2021-01-31 00:00:00,2020-10-31 00:00:00,2020-07-31 00:00:00,2020-04-30 00:00:00,2020-01-31 00:00:00,2019-10-31 00:00:00,2019-07-31 00:00:00,2019-04-30 00:00:00,2019-01-31 00:00:00,2018-10-31 00:00:00,2018-07-31 00:00:00,2018-04-30 00:00:00,2018-01-31 00:00:00,2017-10-31 00:00:00,2017-07-31 00:00:00,2017-04-30 00:00:00,2017-01-31 00:00:00,2016-10-31 00:00:00,2016-07-31 00:00:00,2016-04-30 00:00:00,2016-01-31 00:00:00,2015-10-31 00:00:00,2015-07-31 00:00:00,2015-04-30 00:00:00,2015-01-31 00:00:00,2014-10-31 00:00:00,2014-07-31 00:00:00,2014-04-30 00:00:00,2014-01-31 00:00:00,2013-10-31 00:00:00,2013-07-31 00:00:00,2013-04-30 00:00:00,2013-01-31 00:00:00,2012-10-31 00:00:00
0,0,Net Income,2054000000.0,3562000000.0,3105000000.0,4276000000.0,2730000000.0,-2008000000.0,5201000000.0,6439000000.0,4074000000.0,4294000000.0,3321000000.0,3680000000.0,3906000000.0,3813000000.0,1817000000.0,-727000000.0,2276000000.0,2363000000.0,1904000000.0,3104000000.0,3152000000.0,3986000000.0,3202000000.0,3889000000.0,3216000000.0,4748000000.0,3414000000.0,3635000000.0,3283000000.0,5188000000.0,3826000000.0,4359000000.0,3726000000.0,4650000000.0,3885000000.0,4215000000.0,3945000000.0,5876000000.0,3825000000.0
1,1,Depreciation & Amortization,2680000000.0,2706000000.0,2650000000.0,2641000000.0,2661000000.0,2819000000.0,2771000000.0,2771000000.0,2791000000.0,2828000000.0,2723000000.0,2722000000.0,2714000000.0,2731000000.0,2615000000.0,2654000000.0,2678000000.0,2702000000.0,2658000000.0,2618000000.0,2551000000.0,2706000000.0,2469000000.0,2517000000.0,2388000000.0,2431000000.0,2365000000.0,2339000000.0,2319000000.0,2292000000.0,2354000000.0,2277000000.0,2250000000.0,2270000000.0,2198000000.0,2215000000.0,2187000000.0,2174000000.0,2071000000.0
2,2,Non Cash Items (Other),1920000000.0,1256000000.0,205000000.0,712000000.0,2355000000.0,6332000000.0,-1112000000.0,-2798000000.0,-699000000.0,-2249000000.0,152000000.0,169000000.0,-659000000.0,-360000000.0,1650000000.0,4782000000.0,1795000000.0,469000000.0,1481000000.0,880000000.0,2000000.0,-406000000.0,1134000000.0,155000000.0,-122000000.0,315000000.0,-591000000.0,-237000000.0,-159000000.0,-270000000.0,-312000000.0,-217000000.0,11000000.0,-979000000.0,104000000.0,337000000.0,115000000.0,-425000000.0,399000000.0
3,3,Accounts Receivable Change,837000000.0,-954000000.0,-1294000000.0,-376000000.0,828000000.0,-1251000000.0,-658000000.0,-101000000.0,924000000.0,-507000000.0,-317000000.0,8000000.0,970000000.0,-546000000.0,-79000000.0,-877000000.0,1134000000.0,-545000000.0,-1114000000.0,-141000000.0,726000000.0,-673000000.0,-172000000.0,-51000000.0,494000000.0,-802000000.0,100000000.0,-99000000.0,782000000.0,-1028000000.0,-245000000.0,91000000.0,613000000.0,-757000000.0,-254000000.0,-122000000.0,567000000.0,-1115000000.0,-127000000.0
4,4,Change in inventories,-4699000000.0,899000000.0,-9938000000.0,-1238000000.0,-1487000000.0,5865000000.0,-10726000000.0,245000000.0,2221000000.0,7258000000.0,-7778000000.0,641000000.0,-421000000.0,5968000000.0,-7720000000.0,-106000000.0,547000000.0,6306000000.0,-6679000000.0,167000000.0,66000000.0,6537000000.0,-6571000000.0,791000000.0,264000000.0,5934000000.0,-6410000000.0,1248000000.0,-1475000000.0,5700000000.0,-6526000000.0,20000000.0,-423000000.0,4563000000.0,-6799000000.0,-15000000.0,584000000.0,3700000000.0,-6696000000.0
5,5,Accounts Payable Change,-1640000000.0,-2386000000.0,7787000000.0,1123000000.0,-1004000000.0,-1587000000.0,7501000000.0,2235000000.0,-1183000000.0,-3199000000.0,4167000000.0,612000000.0,-1854000000.0,-2306000000.0,5725000000.0,182000000.0,-1770000000.0,-1544000000.0,5095000000.0,690000000.0,-155000000.0,-1179000000.0,3257000000.0,2098000000.0,-234000000.0,-1595000000.0,4165000000.0,-243000000.0,-319000000.0,-390000000.0,3488000000.0,411000000.0,-831000000.0,-1558000000.0,2413000000.0,419000000.0,-743000000.0,-2484000000.0,4230000000.0
6,6,Change in payables and accrued liability,-1640000000.0,-2386000000.0,7787000000.0,1123000000.0,-1004000000.0,2827000000.0,368000000.0,3537000000.0,-2109000000.0,1293000000.0,550000000.0,-143000000.0,-1514000000.0,80000000.0,1805000000.0,111000000.0,-1813000000.0,418000000.0,2230000000.0,118000000.0,-1838000000.0,-113000000.0,1780000000.0,203000000.0,-590000000.0,804000000.0,1522000000.0,59000000.0,-919000000.0,666000000.0,1179000000.0,346000000.0,-942000000.0,198000000.0,114000000.0,1318000000.0,-1527000000.0,353000000.0,374000000.0
7,7,Income tax paid,49000000.0,15000000.0,185000000.0,-589000000.0,428000000.0,-394000000.0,-46000000.0,-745000000.0,1049000000.0,-45000000.0,-54000000.0,-340000000.0,346000000.0,66000000.0,134000000.0,-289000000.0,49000000.0,42000000.0,-35000000.0,-1615000000.0,1051000000.0,441000000.0,-223000000.0,-536000000.0,810000000.0,-54000000.0,226000000.0,-1339000000.0,695000000.0,743000000.0,-119000000.0,-1450000000.0,992000000.0,1077000000.0,-223000000.0,-2194000000.0,116000000.0,1141000000.0,-306000000.0
8,8,Change in other assets and liabilities,-69000000.0,647000000.0,-1017000000.0,-230000000.0,-155000000.0,665000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,Other operating activities,-59000000.0,595000000.0,451000000.0,336000000.0,270000000.0,591000000.0,625000000.0,356000000.0,-51000000.0,1043000000.0,590000000.0,273000000.0,75000000.0,999000000.0,266000000.0,204000000.0,265000000.0,1066000000.0,160000000.0,154000000.0,-170000000.0,593000000.0,-26000000.0,-328000000.0,-33000000.0,766000000.0,112000000.0,293000000.0,239000000.0,193000000.0,-75000000.0,124000000.0,543000000.0,473000000.0,631000000.0,184000000.0,-350000000.0,464000000.0,542000000.0
10,10,Operating Cash Flow,-3758000000.0,7890000000.0,3868000000.0,9565000000.0,2858000000.0,13194000000.0,3924000000.0,11939000000.0,7017000000.0,10716000000.0,3354000000.0,7622000000.0,3563000000.0,10445000000.0,6213000000.0,5934000000.0,5161000000.0,11277000000.0,5700000000.0,5975000000.0,5385000000.0,11892000000.0,4850000000.0,8738000000.0,6193000000.0,12547000000.0,4903000000.0,5656000000.0,4446000000.0,13094000000.0,3570000000.0,5961000000.0,5939000000.0,9937000000.0,2069000000.0,6357000000.0,4894000000.0,9684000000.0,4312000000.0
11,11,Capital expenditures,-3504000000.0,-4414000000.0,-3455000000.0,-2701000000.0,-2142000000.0,-3710000000.0,-2853000000.0,-1794000000.0,-1692000000.0,-2837000000.0,-2804000000.0,-2580000000.0,-2163000000.0,-3119000000.0,-2629000000.0,-2457000000.0,-1620000000.0,-3066000000.0,-2396000000.0,-2417000000.0,-1794000000.0,-3487000000.0,-2317000000.0,-2239000000.0,-2120000000.0,-2981000000.0,-3104000000.0,-2622000000.0,-2135000000.0,-3820000000.0,-2761000000.0,-2914000000.0,-2109000000.0,-3403000000.0,-3031000000.0,-3021000000.0,-2933000000.0,-3788000000.0,-3214000000.0
12,12,Net Aquisitions,-598000000.0,-111000000.0,0.0,-248000000.0,,0.0,-5000000.0,-165000000.0,-10000000.0,0.0,0.0,0.0,-56000000.0,-1387000000.0,-13269000000.0,,,-3000000.0,-9000000.0,-275000000.0,-88000000.0,-57000000.0,-2406000000.0,,,,,,,,,,,,,,,,
